open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,datetime
1721656800000,67098.01,67328.0,66616.68,66712.0,1952.17813,1721660399999,130699993.6135941,113513,932.31176,62418345.3536629,2024-07-22 14:00:00
1721660400000,66712.0,67190.01,66559.97,67063.87,1083.2501,1721663999999,72437981.1486459,88753,635.79962,42527202.1758159,2024-07-22 15:00:00
1721664000000,67063.87,67314.43,66798.36,67052.0,760.69468,1721667599999,51013070.9901412,84684,394.24489,26436755.1741884,2024-07-22 16:00:00
1721667600000,67052.01,67468.0,67010.01,67468.0,609.62069,1721671199999,40997857.8723759,76041,338.12246,22745507.2783538,2024-07-22 17:00:00
1721671200000,67467.99,67666.0,67322.5,67445.49,909.06939,1721674799999,61331612.0871963,74913,397.4544,26820545.6218451,2024-07-22 18:00:00
1721674800000,67445.49,68250.0,67366.63,68232.07,1630.44534,1721678399999,110709634.2079662,111982,892.72703,60637929.0311713,2024-07-22 19:00:00
1721678400000,68232.08,68256.0,67822.0,68124.0,964.40564,1721681999999,65633578.1582927,69347,476.39101,32422553.3333408,2024-07-22 20:00:00
1721682000000,68123.99,68166.01,67657.54,67841.6,769.4227,1721685599999,52213540.1243702,53624,297.70819,20204838.3456968,2024-07-22 21:00:00
1721685600000,67841.61,67854.81,67502.59,67635.01,788.00706,1721689199999,53292996.8746818,60281,398.97912,26980529.1491993,2024-07-22 22:00:00
1721689200000,67635.01,67642.0,67224.11,67532.01,1179.22189,1721692799999,79556749.6742912,59897,552.31614,37260498.1063336,2024-07-22 23:00:00
1721692800000,67532.0,67750.98,67449.65,67490.01,567.30486,1721696399999,38359808.6634225,41049,259.46708,17546267.651747,2024-07-23 00:00:00
1721696400000,67490.01,67499.88,67183.98,67410.01,709.81321,1721699999999,47810005.857691,48818,290.84088,19592578.0304909,2024-07-23 01:00:00
1721700000000,67410.01,67700.0,67248.0,67647.65,637.91527,1721703599999,43063953.5740188,41741,378.57064,25555331.9241202,2024-07-23 02:00:00
1721703600000,67647.65,67710.01,67439.22,67473.99,444.75372,1721707199999,30056341.6261973,30014,189.97707,12840518.7787834,2024-07-23 03:00:00
1721707200000,67473.98,67526.01,66936.0,66936.0,1046.14415,1721710799999,70255790.2651224,52729,343.83487,23103738.1052764,2024-07-23 04:00:00
